Дата,Час,Код цифровий,Код літерний,Кількість одиниць,Назва валюти,"Офіційний курс гривні, грн"
27.07.2020,00.00,840,USD,1,Долар США,27.7559
28.07.2020,00.00,840,USD,1,Долар США,27.7571
29.07.2020,00.00,840,USD,1,Долар США,27.6851
30.07.2020,00.00,840,USD,1,Долар США,27.6867
31.07.2020,00.00,840,USD,1,Долар США,27.6913
01.08.2020,00.00,840,USD,1,Долар США,27.6913
02.08.2020,00.00,840,USD,1,Долар США,27.6913
03.08.2020,00.00,840,USD,1,Долар США,27.6798
04.08.2020,00.00,840,USD,1,Долар США,27.7365
05.08.2020,00.00,840,USD,1,Долар США,27.8225
06.08.2020,00.00,840,USD,1,Долар США,27.7028
07.08.2020,00.00,840,USD,1,Долар США,27.6793
08.08.2020,00.00,840,USD,1,Долар США,27.6793
09.08.2020,00.00,840,USD,1,Долар США,27.6793
10.08.2020,00.00,840,USD,1,Долар США,27.6486
11.08.2020,00.00,840,USD,1,Долар США,27.6007
12.08.2020,00.00,840,USD,1,Долар США,27.5982
13.08.2020,00.00,840,USD,1,Долар США,27.5266
14.08.2020,00.00,840,USD,1,Долар США,27.4083
15.08.2020,00.00,840,USD,1,Долар США,27.4083
16.08.2020,00.00,840,USD,1,Долар США,27.4083
17.08.2020,00.00,840,USD,1,Долар США,27.3474
18.08.2020,00.00,840,USD,1,Долар США,27.3061
19.08.2020,00.00,840,USD,1,Долар США,27.2297
20.08.2020,00.00,840,USD,1,Долар США,27.316
21.08.2020,00.00,840,USD,1,Долар США,27.4812
22.08.2020,00.00,840,USD,1,Долар США,27.4812
23.08.2020,00.00,840,USD,1,Долар США,27.4812
24.08.2020,00.00,840,USD,1,Долар США,27.4812
25.08.2020,00.00,840,USD,1,Долар США,27.3942
26.08.2020,00.00,840,USD,1,Долар США,27.4383
27.08.2020,00.00,840,USD,1,Долар США,27.386
28.08.2020,00.00,840,USD,1,Долар США,27.4615
29.08.2020,00.00,840,USD,1,Долар США,27.4615
30.08.2020,00.00,840,USD,1,Долар США,27.4615
31.08.2020,00.00,840,USD,1,Долар США,27.4759
01.09.2020,00.00,840,USD,1,Долар США,27.5618
02.09.2020,00.00,840,USD,1,Долар США,27.6049
03.09.2020,00.00,840,USD,1,Долар США,27.6428
04.09.2020,00.00,840,USD,1,Долар США,27.6908
05.09.2020,00.00,840,USD,1,Долар США,27.6908
06.09.2020,00.00,840,USD,1,Долар США,27.6908
07.09.2020,00.00,840,USD,1,Долар США,27.7325
08.09.2020,00.00,840,USD,1,Долар США,27.7509
09.09.2020,00.00,840,USD,1,Долар США,27.8032
10.09.2020,00.00,840,USD,1,Долар США,27.8296
11.09.2020,00.00,840,USD,1,Долар США,27.8346
12.09.2020,00.00,840,USD,1,Долар США,27.8346
13.09.2020,00.00,840,USD,1,Долар США,27.8346
14.09.2020,00.00,840,USD,1,Долар США,27.9003
15.09.2020,00.00,840,USD,1,Долар США,28.0003
16.09.2020,00.00,840,USD,1,Долар США,28.0556
17.09.2020,00.00,840,USD,1,Долар США,28.1195
18.09.2020,00.00,840,USD,1,Долар США,28.1127
19.09.2020,00.00,840,USD,1,Долар США,28.1127
20.09.2020,00.00,840,USD,1,Долар США,28.1127
21.09.2020,00.00,840,USD,1,Долар США,28.1718
22.09.2020,00.00,840,USD,1,Долар США,28.2022
23.09.2020,00.00,840,USD,1,Долар США,28.2059
24.09.2020,00.00,840,USD,1,Долар США,28.1874
25.09.2020,00.00,840,USD,1,Долар США,28.2487
26.09.2020,00.00,840,USD,1,Долар США,28.2487
27.09.2020,00.00,840,USD,1,Долар США,28.2487
28.09.2020,00.00,840,USD,1,Долар США,28.2673
29.09.2020,00.00,840,USD,1,Долар США,28.3062
30.09.2020,00.00,840,USD,1,Долар США,28.2989
01.10.2020,00.00,840,USD,1,Долар США,28.3105
02.10.2020,00.00,840,USD,1,Долар США,28.3343
03.10.2020,00.00,840,USD,1,Долар США,28.3343
04.10.2020,00.00,840,USD,1,Долар США,28.3343
05.10.2020,00.00,840,USD,1,Долар США,28.3408
06.10.2020,00.00,840,USD,1,Долар США,28.4009
07.10.2020,00.00,840,USD,1,Долар США,28.3639
08.10.2020,00.00,840,USD,1,Долар США,28.324
09.10.2020,00.00,840,USD,1,Долар США,28.2836
10.10.2020,00.00,840,USD,1,Долар США,28.2836
11.10.2020,00.00,840,USD,1,Долар США,28.2836
12.10.2020,00.00,840,USD,1,Долар США,28.2098
13.10.2020,00.00,840,USD,1,Долар США,28.2481
14.10.2020,00.00,840,USD,1,Долар США,28.2481
15.10.2020,00.00,840,USD,1,Долар США,28.3164
16.10.2020,00.00,840,USD,1,Долар США,28.3365
17.10.2020,00.00,840,USD,1,Долар США,28.3365
18.10.2020,00.00,840,USD,1,Долар США,28.3365
19.10.2020,00.00,840,USD,1,Долар США,28.3649
20.10.2020,00.00,840,USD,1,Долар США,28.3762
21.10.2020,00.00,840,USD,1,Долар США,28.3707
22.10.2020,00.00,840,USD,1,Долар США,28.2737
23.10.2020,00.00,840,USD,1,Долар США,28.265
24.10.2020,00.00,840,USD,1,Долар США,28.265
25.10.2020,00.00,840,USD,1,Долар США,28.265
26.10.2020,00.00,840,USD,1,Долар США,28.2911
27.10.2020,00.00,840,USD,1,Долар США,28.3352
28.10.2020,00.00,840,USD,1,Долар США,28.3655
29.10.2020,00.00,840,USD,1,Долар США,28.3989
30.10.2020,00.00,840,USD,1,Долар США,28.4383
31.10.2020,00.00,840,USD,1,Долар США,28.4383
01.11.2020,00.00,840,USD,1,Долар США,28.4383
02.11.2020,00.00,840,USD,1,Долар США,28.4507
